,Q,A,label
4541,축구게임 경기가 잘 풀리셨다니 정말 기분 좋으시겠어요.,오늘같이만 하면 매번 우리 팀이 이기겠어.,2
4542,더 정진하면 보람이 두 배가 되겠어요.,응. 더 열심히 해서 대회도 나가봐야겠어!,2
4543,새로운 이웃들과 사이좋게 지내고 싶지만 조심스러우시군요. 그렇다면 이웃들과 친해지기 위해서는 어떠한 방법이 있을까요?,주변에 사시는 분들에게 떡을 돌릴까 생각했어. 그런데 먹는 것은 호불호가 갈리는 편이라서 떡 모양 수제 비누를 돌릴까 해.,2
4544,선생님께서 오해를 풀 수 있게 도와주셨다니 정말 감사한 마음이 드셨군요.,응. 다 선생님 덕분이야.,2
4545,동료 중에서 제일 건강하신 거군요.,신체나이가 제일 젊다고 하니까 동료들도 나를 부러워했어.,2
4546,소극적이어서 친구 사귀기가 힘들었는데 함께 할 친구가 생겨서 기쁘시군요.,친한 친구가 없다 보니 학교생활에 재미도 없고 학교가기도 싫었는데 지금은 학교생활이 즐거워.,2
4547,오늘 선생님과 상담하셨군요. 어떤 부분에 대해 말씀드렸나요?,따돌림을 당하고 있거든. 바로 조치가 취해지진 않았지만 마음이 한결 나아졌어. 잘 해결될 것 같은 기분이 들어.,2
4548,무슨 일 있으신가요?,남편은 친구들 남편이랑 달라도 너무 달라. 내 친구 남편은 이번에 생일로 차를 선물했다던데.,2
4549,큰 칭찬을 받아서 기분이 아주 좋으시겠군요.,친구들과 다 같이 한 조별과제 발표를 내가 하는 건 처음이라서 긴장되었어.,2
4550,다음 달 출산예정일을 기다리고 계시는군요.,내가 잘 할 수 있을지 걱정도 되지만 한 아이의 아빠가 된다는 사실에 너무 흥분돼.,2
4551,건강을 믿을만한 이유가 있으신가요?,건강관리를 열심히 했어.,2
4552,친구들과의 관계 때문에 혼란스러운가 보네요.,내가 친구들에게 늘 맞춰주고 있다는 생각이 들어.,2
4553,모든 일이 잘되신다니 좋으시겠어요. 어떤 점이 제일 좋으세요?,작년부터 운동해서 체중을 줄였더니 병원에서 건강해졌다고 했어.,2
4554,어떤 기분 좋은 일이 있으셨는지 말씀해 주시겠어요?,직장 일이 성과도 좋고 술술 잘 풀려. 요즘은 출근하는 게 즐거워.,2
4555,면접이 성공적이라 기분이 좋으셨군요. ,자신이 희망하는 진로에 맞는 다양한 경험을 해보는 것이 가장 중요한 것 같아.,2
4556,죽음까지 계획한 친구분이 부러우시군요.,이제 우리 나이는 언제 죽어도 이상하지 않아. 나도 빨리 친구처럼 계획을 만들어야겠어.,2
4557,정말 기쁘시겠네요. 사람들에게 어떻게 감사를 전하실 건가요?,참석해 준 사람들에게 고맙다고 문자를 보냈어.,2
4558,마음에 드는 전원주택을 계약하셔서 기분이 좋으시군요. 전원주택을 계약하신 이유가 있으신가요?,아파트는 층간소음이 너무 심해서 전원주택으로 이사가고 싶었거든.,2
4559,괴롭히던 애들이 징계를 받았군요. 기분이 어떠신가요?,몹시 기분이 편안하고 날아갈 것 같아.,2
4560,추운 날 뇌출혈로 큰일날 뻔 했군요. 조금 더 자세히 말씀해 주시겠어요?,추운 겨울에 급하게 나가다가 뇌출혈로 쓰러진 적이 있거든. 다행히 큰 일은 없었어.,2
4561,마음에 꼭 맞는 일 찾기 쉽지 않은데 정말 축하 드려요.,출근하는 것도 참 즐거운 것 같아. 아주 뿌듯해.,2
4562,모든 일이 쉬워졌다니 기쁘실 것 같아요!,진로를 정확하게 정하는 것만으로도 이렇게 일이 잘 풀릴지 몰랐어.,2
4563,업무 스트레스가 없어서 편하시군요.,앞으로도 이랬으면 좋겠어.,2
4564,이제부터 텃밭을 가꾸며 시골에서 생활할 예정이시군요.,텃밭에는 어떤 것을 아내에게 기르는 게 도움이 될까?,2
4565,딸이 갑작스럽게 공부를 그만둔다고 하니 당황스럽겠군요.,공부를 못하던 아이도 아니었고 오히려 더 잘했지.,2
4566,금융 상품에 가입을 하셨던 게 뿌듯하시군요.,뿌듯하기보단 안도하는 거지. 안 했다면 큰일이 났을 거야.,2
4567,정말 축하드려요. 쉽지 않으셨을 텐데 수고하셨어요.,경쟁률이 높아서 쉽지 않았는데 나 스스로 너무 기특해.,2
4568,어떤 이유로 그런 말씀을 하세요?,친구들은 키도 크고 눈도 큰데 나만 다 작잖아. 이게 다 부모님 때문이야!,2
4569,여유로운 시간 속에 일이 잘 진행되어 정말 다행이네요.,다음 프로젝트가 주어졌는데 좀 헷갈리는 부분이 있어.,2
4570,퇴직금이 나오셨군요. 어떤 게 고민이신가요?,이 돈으로 사업을 해야 할지 저축이나 투자를 해야 할지 고민이야,2
4571,동업하는 친구분의 부탁을 거의 끝내 마음이 편하신 것 같아요.,맞아. 열심히 했으니 친구도 만족스러워하겠지?,2
4572,아주 징그러우셨군요. 내장지방을 없애기 위해 어떤 노력을 하는 게 좋을까요?,저녁에 한 시간씩 걸을 예정이야.,2
4573,날 괴롭히던 친구가 혼이 나서 너무 좋았겠어요.,많아 근데 사실 내일 나한테 해코지할까 봐 무섭기도 해.,2
4574,자녀분을 늦은 나이에 출산하셨군요. 기분이 어떠신가요?,남들보다 늦은 나이에 자녀가 생겨서 너무 기뻐.,2
4575,가족과 함께 영화를 보아서 좋으셨겠어요.,영화를 보면서 팝콘도 먹었는데 엄마가 직접 만들어주신 거라 더 맛있었어.,2
4576,새로운 만남에 관해 부담을 느끼시네요. 왜 그런 생각이 드세요?,자기의 이익을 위해 만난다는 느낌이 들어.,2
4577,정말 다행이에요. 건강이 가장 중요하니까요.,주변에서 아프다는 말을 들으면 그래도 나는 다행이라고 생각해.,2
4578,기분이 좋아 보이세요.,응. 돈이 많아서 무엇이든 살 수 있고 정말 즐겁게 살 수 있어서 행복해.,2
4579,대출금도 갚고 치료도 받을 수 있게 되어서 아주 기쁘시군요.,치료를 받는 동안 내가 일을 할 수 없을 것 같았는데 미리 대출금을 갚아서 다행이야.,2
4580,처음 보는 사람과 대화하는 게 부끄러우시군요. 부끄러움을 없앨 방법이 있을까요?,먼저 인사부터 하면서 천천히 친해져 봐야겠어.,2
4581,관심 없는 친구들이 말을 걸었다니 많이 부담스러웠겠어요.,그니까. 나랑 별로 친하지도 않은데 밥을 같이 먹자고 하더라니까?,2
4582,갑자기 부하 여직원이 울음을 터트려서 주변 눈치 신경이 쓰이겠어요.,여직원이 이번에 일을 하면서 힘든 점이 많이 있었나 봐.,2
4583,가까운 친구가 있어서 든든하게 느끼시는것 같아요 이분하고 어떻게 보내고 싶으세요?,함께 여행도 다니도 이야기도 나누며 노후를 재밌게 보내려구.,2
4584,취업을 못할 줄 알았는데 성공하게 돼서 정말 기쁘시겠어요.,이번 취업 시장이 너무 힘들었는데 취업이 돼서 정말 기뻐.,2
4585,아내가 치료가 되었다는 사실에 기쁘고 화장실에 갈 때 안 깨워서 편안하시겠어요.,이제 마음 편히 밤에 잘 수 있겠어.,2
4586,부모님께서 정말 좋은 분들이신가봐요.,항상 나를 믿어주고 지지해 주시거든.,2
4587,자식들을 위해서 꾸준히 저축과 노후 연금을 납부하셨군요. 안심되시겠어요.,언제쯤 내 자식들에게 이 저축자금과 노후 연금을 보여줘야 할까.,2
4588,딸이 아내를 닮아서 기쁘시겠어요.,기쁘지. 나를 닮았으면 딸에게도 미안했을 거야.,2
4589,선생님께서 괴롭힘 당하던 걸 모르셨다고 사과하셨군요.,친구들과의 문제가 잘 해결되었기 때문에 그런 생각을 갖고 계실 줄은 몰라서 놀랐어.,2
4590,이번 프로젝트만 성공하면 승진이 될 거라고 믿으시는군요.,그래서 이번 프로젝트를 꼭 성공적으로 끝마치고 싶어.,2
4591,무슨 일인지 자세히 말씀해 주시겠어요?,우리 아들이 대기업에 취업이 됐어.,2
4592,학교폭력 없이 모두 친하게 지내 편안함을 느끼시는군요.,맞아. 이러한 학교를 만든 사람 중 내가 하나라는 것에 항상 자부심을 느끼곤 해.,2
4593,아버지께서 사고가 날 뻔 하셨군요. 사고가 나지 않아서 다행이에요.,아빠가 운전 중에 핸드폰을 사용하는 게 걱정이 많이 됐거든.,2
4594,생일 축하드립니다. 남편의 선물을 받고 어떠셨어요?,작년에 받은 선물은 내 취향이 아니었는데 오늘은 현금이라 아주 만족스러워.,2
4595,큰아들의 도움에 무척 기쁘시군요.,적지 않은 돈이어서 막막했는데 아들 덕분에 해결할 수 있어서 감사한 마음이야.,2
4596,우와. 결혼 정말 축하드려요.,요즘 결혼식 때문에 이것저것 챙기느라 바빠. 잘 할 수 있을까 걱정도 되고 긴장도 돼. 그래도 철저히 준비한 만큼 결혼식 잘 할 수 있겠지?,2
4597,퇴직하고 재정도 안정적이니 스트레스가 사라지셔서 행복하시군요.,근데 퇴직하니까 할 게 없어서 너무 심심해.,2
4598,어떤 결과를 받으셨는지 궁금해요.,신체 나이가 열 살은 젊게 나왔어. 운동 열심히 한 덕 같아.,2
4599,원하시던 곳에 들어가게 되어 기쁘시겠어요.,그동안 계속 속 많이 썩여드렸었는데 이제 효도하는 거 같아.,2
4600,콘서트에서 사귀었다면 비슷한 취향을 가진 친구겠네요. 새 친구를 사귄 기분이 어떠세요?,나 너무 신나! 다음 콘서트에도 같이 가기로 했어.,2
4601,지금 나의 기분은 어떠신가요?,완전 신나. 그런데 또 나를 괴롭히지 않을까 불안해.,2
4602,정말 기쁘시겠군요. 취업을 위해 어떤 노력을 하셨나요?,자기소개서랑 면접 스터디에 집중했어.,2
4603,몸이 망가졌다니 속상하시겠어요. 건강이 최우선이라고 생각해요.,하지만 직장에서는 내가 일하는 걸 원해서 밤낮없이 일을 해서 그래.,2
4604,큰아들이 바로 좋은 회사에 취업을 해서 기쁘군요.,요즘에는 취업의 폭이 점점 좁아진다고 하는데 좋은 회사에 취업해서 얼마나 기쁜지 몰라.,2
4605,갑작스러운 사회적 변화와 단절이 늘어나서 고립감이 크시겠어요. ,그래서 집에서 책 읽고 영화 보거나 방송 시청하는데 그것도 오래 하니 답답해서 오월부터 술 끊고 하루에 만 보 이상 걸으며 음악도 듣고 명상을 하려고 하지.,2
4606,무슨 말씀인지 들어 보고 싶어요.,친구들과 여러 명이 같은 기업에 입사했어. 나는 상위권의 성적으로 좋은 부서로 발령도 받았고 출발도 좋았어.,2
4607,몸에 이상이 없으셔서 안도하셨군요.,사실 많이 걱정했는데 다행히도 이상이 없더라. 몸에 이상이 없으니 마음이 편해져.,2
4608,그랬군요. 시험 결과가 어땠나요?,잘 보았지. 내가 열심히 공부를 했거든 기분이 엄청 좋아.,2
4609,새로 옮긴 독서실 분위기가 마음에 드시는군요. 더 자세히 말씀해 주시겠어요?,이 독서실은 안락한 분위기를 선사해서 공부가 잘 되도록 해주는 것 같아.,2
4610,친구들이 솔직하게 응답해 줘서 고마운 마음이 드셨겠어요.,응. 친구들이 솔직하게 응답하지 않을까 봐 걱정했는데 정말 고마워.,2
4611,힘들때 도와주는 친구가 있어서 정말 좋으시겠어요. 친구와 잘 지낼수있는 비결이라도 있으신가요?,진심으로 친구를 대하고 공감해주는데 그게 비결이라면 비결일까?,2
4612,건강에 대해서 자신만만하시군요.,건강검진을 받았는데 나이대보다 건강하다고 결과가 나와서 자신만만해졌어.,2
4613,아내가 의식을 되찾았다니 매우 기뻤겠어요.,응. 세 시간 만에 겨우 의식을 되찾아서 안도했어.,2
4614,우울증이 많이 좋아지셨군요. 정말 다행이네요.,이제 우울증에 더 이상 걸리고 싶지 않아.,2
4615,무슨 좋은 일이 있으신가 봐요?,내가 일하고 싶은 회사에 취업이 됐어. 게다가 조건도 좋아.,2
4616,자식들에게 도움을 받으니 미안한 마음이 크시겠어요.,내가 다 잘못한 일이지. 나 때문에 고생하는 것 같아서 항상 미안하고 고마워.,2
4617,전에는 고혈압이 걱정이셨나 보군요. 무슨 좋은 비결이 있으신가요?,비결은 무슨. 별건 아닌데 동네 뒷산이라도 꾸준히 오르고 운동을 해서 그런가?,2
4618,먹는 기쁨은 무엇과도 바꿀 수 없죠.,먹고 싶은 음식을 먹는 것도 즐겁지만 건강을 유지하며 먹는 것도 중요하단 걸 알았어.,2
4619,남편이 집안일을 도와주셔서 좋으시겠어요!,응. 남편에게 정말 고마워!,2
4620,자녀분 성적이 올라 기분 좋으시겠어요.,이제 철들고 본격적으로 공부를 시작하나 봐.,2
4621,칭찬을 받으셔서 기분이 좋으시군요.,일이 점점 재미있어지는 것 같아.,2
4622,주식투자를 성공해서 치료를 잘 받고 있으시군요.,처음에는 투자가 실패하면 어쩌나 조마조마 했어.,2
4623,엄마한테 칭찬을 들어서 기분이 좋았겠어요.,응. 엄마가 내가 요리한 걸 이렇게 좋아하실 줄 몰랐어.,2
4624,유튜브 구독자 백만이라니 축하드려요.,다니던 직장 그만두고 시작한 유튜브였는데 너무 보람차,2
4625,그런 친구를 만나다니 정말 만족스럽겠어요.,대화도 잘 통하고 유머 코드가 잘 맞아.,2
4626,걷기 운동이 안 좋은 영향을 주어서 혼란스러우시군요.,나도 걷기 운동은 건강에 좋을 거로 생각했는데 아니었어.,2
4627,아내분이 암 선고를 받으셨군요. 마음이 어떠셨나요?,걱정도 되었지만 한편으로는 조금은 안심이 되었어.,2
4628,너무 좋으시겠어요. 하고 싶은 일이 있나요?,갖고 싶은 거 사려고 해.,2
4629,지금까지의 건강관리에 큰 만족을 느끼고 계시는가 봐요.,현재 만성질환도 없고 또래들보다 너무 잘 지내고 있어.,2
4630,자신의 행동을 후회하고 계시는군요. 어떻게 화해하고 싶으세요?,아내가 꽃을 좋아해서 사다 주면 좋아할 것 같아.,2
4631,부모님께서 결혼을 허락하셔서 기분이 좋았겠네요.,그동안 부모님이 남자친구를 별로 신뢰하지 않아서 마음고생이 많았거든.,2
